17:02:47, 869.01,4187.95
17:02:49, 868.99,4188.57
17:02:50, 869.11,4184.85
17:02:52, 869.07,4186.09
17:02:54, 869.07,4186.09
17:02:55, 869.07,4186.09
17:02:57, 869.04,4187.02
17:02:59, 869.06,4186.41
17:03:00, 869.07,4186.09
17:03:02, 869.05,4186.71
17:03:04, 869.07,4186.09
17:03:05, 869.01,4187.95
17:03:07, 869.06,4186.41
17:03:09, 869.06,4186.41
17:03:10, 868.99,4188.57
17:03:12, 869.05,4186.71
17:03:13, 869.02,4187.64
17:03:15, 869.03,4187.33
17:03:17, 869.01,4187.95
17:03:18, 869.04,4187.02
17:03:20, 869.02,4187.64
17:03:22, 869.03,4187.33
17:03:23, 868.94,4190.12
17:03:25, 869.03,4187.33
17:03:27, 869.05,4186.71
17:03:28, 869.05,4186.71
17:03:30, 869.08,4185.78
17:03:32, 869.05,4186.71
17:03:33, 869.08,4185.78
17:03:35, 869.01,4187.95
17:03:37, 869.07,4186.09
17:03:38, 869.01,4187.95
17:03:40, 869.04,4187.02
17:03:42, 869.03,4187.33
17:03:43, 869.06,4186.41
17:03:45, 869.07,4186.09
17:03:46, 869.13,4184.24
17:03:48, 869.00,4188.26
17:03:50, 869.01,4187.95
17:03:51, 869.05,4186.71
17:03:53, 868.99,4188.57
17:03:55, 869.04,4187.02
17:03:56, 869.04,4187.02
17:03:58, 869.03,4187.33
17:04:00, 868.97,4189.19
17:04:01, 869.04,4187.02
17:04:03, 869.03,4187.33
17:04:05, 869.02,4187.64
17:04:06, 869.06,4186.41
17:04:08, 868.96,4189.49
17:04:10, 868.96,4189.49
17:04:11, 869.10,4185.16
17:04:13, 869.06,4186.41
17:04:14, 869.07,4186.09
17:04:16, 869.02,4187.64
17:04:18, 869.06,4186.41
17:04:19, 869.03,4187.33
17:04:21, 869.06,4186.41
17:04:23, 869.06,4186.41
17:04:24, 869.06,4186.41
17:04:26, 869.01,4187.95
17:04:28, 869.04,4187.02
17:04:29, 869.07,4186.09
17:04:31, 869.09,4185.48
17:04:33, 869.01,4187.95
17:04:34, 869.05,4186.71
17:04:36, 869.09,4185.48
17:04:38, 869.02,4187.64
17:04:39, 869.06,4186.41
17:04:41, 868.99,4188.57
17:04:42, 869.03,4187.33
17:04:44, 869.08,4185.78
17:04:46, 869.04,4187.02
17:04:47, 868.96,4189.49
17:04:49, 869.09,4185.48
